person_id,age,education_num,hours_per_week,capital_gain,capital_loss,occupation,native_country,workclass,marital_status,relationship,class,split,case_review_note,post_adjudication_risk_code,kyc_name_mismatch_flag,kyc_address_mismatch_flag,id_document_expired_flag,manual_review_required_flag,watchlist_screening_hit_flag,email_bounce_last_30d_flag,device_risk_high_flag,duplicate_application_flag,income_proof_unreadable_flag,extract_country_code,dataset_schema_version,constant_one,db_row_surrogate_key,db_source_table,db_etl_batch_id,db_loaded_at_utc,dgp_regime,record_written_at
3038,26,12,47,0.0,,Exec-managerial,Philippines,Local-gov,Separated,Wife,<=50K,train,application status is approved and verification is complete.,0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003037,income_application_snapshot,batch_2026_02_19,2026-02-19 00:24:07,training_dgp,2026-01-28 02:37:46
3039,34,11,39,7500.0,1977.0,Adm-clerical,India,Private,Married-civ-spouse,Wife,<=50K,train,identity check is complete because documents are clear.,-0.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003038,income_application_snapshot,batch_2026_02_19,2026-02-19 00:42:20,training_dgp,2026-02-09 10:31:49
3040,29,15,,0.0,0.0,Exec-managerial,MEX,State-gov,Married-civ-spouse,Own-child,<=50K,train,income statement was received and review status is approved.,0.034,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003039,income_application_snapshot,batch_2026_02_19,2026-02-19 00:55:28,production_dgp,2026-01-31 16:17:26
3041,40,7,30,15000.0,1977.0,Other-service,Mexico,Local-gov,Divorced,Unmarried,<=50K,test,application status is approved and verification is complete.,-0.015,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003040,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:17,production_dgp,2026-02-09 07:34:08
3042,34,15,64,7500.0,0.0,Prof-specialty,Philippines,Local-gov,Never-married,Other-relative,>50K,train,address verification is complete and customer information is consistent.,0.97,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003041,income_application_snapshot,batch_2026_02_19,2026-02-19 00:51:42,production_dgp,2026-01-27 18:53:11
3043,36,8,49,0.0,1887.0,Sales,Germany,Federal-gov,Married-civ-spouse,Not-in-family,<=50K,train,address verification is complete and customer information is consistent.,-0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003042,income_application_snapshot,batch_2026_02_19,2026-02-19 00:58:37,production_dgp,2026-01-26 21:53:02
3044,48,14,56,15000.0,,Exec-managerial,Mexico,Private,Separated,Husband,>50K,train,identity check is complete because documents are clear.,0.994,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003043,income_application_snapshot,batch_2026_02_19,2026-02-19 00:21:17,production_dgp,2026-01-20 09:13:59
3045,28,11,24,15000.0,0.0,Sales,India,Local-gov,Separated,Husband,>50K,test,address verification is complete and customer information is consistent.,1.024,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003044,income_application_snapshot,batch_2026_02_19,2026-02-19 00:40:18,production_dgp,2026-01-16 10:17:14
3046,68,2,16,7500.0,0.0,Sales,United-States,Self-emp-not-inc,Married-civ-spouse,Own-child,<=50K,train,income statement were recieved and review status is approved.,0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003045,income_application_snapshot,batch_2026_02_19,2026-02-19 00:27:44,production_dgp,2026-01-03 20:47:14
3047,59,10,55,,0.0,Sales,Philippines,State-gov,Married-civ-spouse,Not-in-family,>50K,train,income statement was received and review status is approved.,1.018,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003046,income_application_snapshot,batch_2026_02_19,2026-02-19 00:50:35,training_dgp,2026-01-06 11:03:33
3048,61,14,41,2500.0,0.0,Craft-repair,India,State-gov,Separated,Unmarried,>50K,train,income statement was received and review status is approved.,0.949,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003047,income_application_snapshot,batch_2026_02_19,2026-02-19 00:00:38,training_dgp,2026-01-26 19:26:07
3049,27,2,31,15000.0,1977.0,Adm-clerical,India,State-gov,Divorced,Own-child,<=50K,train,application status is approved and verification is complete.,-0.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003048,income_application_snapshot,batch_2026_02_19,2026-02-19 00:34:47,production_dgp,2026-01-31 16:34:26
3050,58,13,64h,7500.0,1977.0,Craft-repair,Mexico,Federal-gov,Never-married,Wife,>50K,test,address verification is complete and customer information is consistent.,1.03,0,0,0,0,0,1,0,0,0,US,v1.0,1,10003049,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:58,training_dgp,2026-01-01 12:58:22
3051,65,2,32,500.0,0.0,Prof-specialty,United-States,Self-emp-not-inc,Divorced,Husband,<=50K,train,identity check is complete because documents are clear.,-0.022,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003050,income_application_snapshot,batch_2026_02_19,2026-02-19 00:51:11,production_dgp,2026-01-06 01:18:46
3052,27,14,38,2500.0,1977.0,Craft-repair,Germany,Self-emp-not-inc,Never-married,Not-in-family,<=50K,train,income statement was received and review status is approved.,-0.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003051,income_application_snapshot,batch_2026_02_19,2026-02-19 00:24:02,training_dgp,2026-01-04 19:23:22
3053,60,12,54,0.0,0.0,Adm-clerical,Mexico,Self-emp-not-inc,Married-civ-spouse,Other-relative,>50K,train,employment verification is complete and documents are valid.,1.017,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003052,income_application_snapshot,batch_2026_02_19,2026-02-19 00:18:22,production_dgp,2026-01-01 22:41:37
3054,38,3,67,0.0,0.0,Geospatial surveyor,United-States,Federal-gov,Separated,Husband,<=50K,train,address verification is complete and customer information is consistent.,-0.01,0,0,0,1,0,0,0,0,0,US,v1.0,1,10003053,income_application_snapshot,batch_2026_02_19,2026-02-19 00:48:48,production_dgp,2026-01-18 18:36:00
3055,62,11,64,2500.0,1887.0,Craft-repair,Philippines,Local-gov,Separated,Husband,<=50K,train,income statement was received and review status is approved.,0.016,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003054,income_application_snapshot,batch_2026_02_19,2026-02-19 00:16:32,training_dgp,2026-01-14 17:05:23
3056,45,2,50,500.0,1977.0,Sales,Canada,State-gov,Married-civ-spouse,Husband,<=50K,train,employment verification is complete and documents are valid.,-0.012,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003055,income_application_snapshot,batch_2026_02_19,2026-02-19 00:21:42,production_dgp,2026-01-25 17:49:15
3057,63,9,21,0.0,1977.0,Sales,united states,Self-emp-not-inc,Never-married,Not-in-family,<=50K,train,income statement was received and review status is approved.,-0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003056,income_application_snapshot,batch_2026_02_19,2026-02-19 00:18:17,training_dgp,2026-01-31 06:23:39
3058,26,14,21,,,Craft-repair,Mexico,Federal-gov,Separated,Wife,<=50K,train,application status is approved and verification is complete.,0.013,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003057,income_application_snapshot,batch_2026_02_19,2026-02-19 00:49:59,training_dgp,2026-01-31 21:48:06
3059,40,4,53,0.0,0.0,Adm-clerical,Canada,Local-gov,Separated,Unmarried,<=50K,train,address verification is complete and customer information is consistent.,-0.022,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003058,income_application_snapshot,batch_2026_02_19,2026-02-19 00:31:44,training_dgp,2026-02-08 10:11:32
3060,33,3,43,2500.0,1977.0,Craft-repair,mexico,Federal-gov,Widowed,Unmarried,<=50K,train,income statement was received and review status is approved.,-0.016,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003059,income_application_snapshot,batch_2026_02_19,2026-02-19 00:35:33,training_dgp,2026-01-05 15:31:39
3061,32,7,22,0.0,0.0,policy_simulator,Philippines,Local-gov,Separated,Not-in-family,<=50K,test,employment verification is complete and documents are valid.,0.018,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003060,income_application_snapshot,batch_2026_02_19,2026-02-19 00:10:43,training_dgp,2026-01-28 17:21:39
3062,35,6,53,15000.0,0.0,Sales,Philippines,Private,Married-civ-spouse,Husband,<=50K,train,address verification is complete and customer information is consistent.,-0.016,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003061,income_application_snapshot,batch_2026_02_19,2026-02-19 00:31:39,training_dgp,2026-01-13 21:47:53
3063,39,1,66,7500.0,0.0,Craft-repair,Philippines,Self-emp-not-inc,Never-married,Not-in-family,<=50K,train,application status is approved and verification is complete.,0.003,0,0,0,0,0,0,0,0,1,US,v1.0,1,10003062,income_application_snapshot,batch_2026_02_19,2026-02-19 00:47:21,training_dgp,2026-01-16 16:30:43
3064,25,7,18,500.0,1977.0,Craft-repair,Canada,Local-gov,Never-married,Own-child,<=50K,train,employment verification is complete and documents are valid.,0.019,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003063,income_application_snapshot,batch_2026_02_19,2026-02-19 00:49:14,production_dgp,2026-01-14 19:55:09
3065,58,4,60,2500.0,0.0,Sales,Philippines,Private,Widowed,Other-relative,<=50K,train,identity check is complete because documents are clear.,0.002,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003064,income_application_snapshot,batch_2026_02_19,2026-02-19 00:35:51,production_dgp,2026-01-07 16:14:23
3066,49,2,33,0.0,1887.0,Other-service,Mexico,State-gov,Married-civ-spouse,Unmarried,<=50K,train,application status is approved and verification is complete.,0.005,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003065,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:06,production_dgp,2026-01-29 18:10:33
3067,65,5,36,15000.0,0.0,Exec-managerial,Canada,Self-emp-not-inc,Never-married,Other-relative,<=50K,train,identity check is complete because documents are clear.,0.031,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003066,income_application_snapshot,batch_2026_02_19,2026-02-19 00:01:36,training_dgp,2026-02-08 13:12:32
3068,58,1,54,0.0,1977.0,Sales,Germany,Federal-gov,Divorced,Own-child,<=50K,train,identity check is complete because documents are clear.,0.046,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003067,income_application_snapshot,batch_2026_02_19,2026-02-19 00:30:46,production_dgp,2026-01-19 16:47:09
3069,26,14,28,,0.0,Sales,Canada,Federal-gov,Never-married,Wife,>50K,train,employment verification is complete and documents are valid.,1.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003068,income_application_snapshot,batch_2026_02_19,2026-02-19 00:05:10,training_dgp,2026-01-25 05:41:35
3070,21,15,23,7500.0,2415.0,Sales,Philippines,Private,Separated,Own-child,>50K,test,employment verification is complete and documents are valid.,0.992,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003069,income_application_snapshot,batch_2026_02_19,2026-02-19 00:03:40,training_dgp,2026-01-26 00:00:52
3071,42,6,68,0.0,2415.0,Craft-repair,US,Self-emp-not-inc,Married-civ-spouse,Unmarried,<=50K,train,employment verification is complete and documents are valid.,0.017,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003070,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:50,training_dgp,2026-01-15 17:26:57
3072,-6,14,34,0.0,2415.0,Exec-managerial,India,State-gov,Widowed,Not-in-family,>50K,train,application status is approved and verification is complete.,0.984,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003071,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:56,training_dgp,2026-01-30 21:11:35
3073,31,7,24,7500.0,0.0,Exec-managerial,Germany,Federal-gov,Divorced,Own-child,<=50K,test,employment verification is complete and documents are valid.,0.026,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003072,income_application_snapshot,batch_2026_02_19,2026-02-19 00:00:36,production_dgp,2026-01-12 02:42:40
3074,62,14,52,15000.0,,Adm-clerical,Mexico,Federal-gov,Never-married,Other-relative,>50K,train,employment verification is complete and documents are valid.,0.989,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003073,income_application_snapshot,batch_2026_02_19,2026-02-19 00:05:22,training_dgp,2026-01-10 15:44:20
3075,51,3,26,7500.0,0.0,Adm-clerical,India,Private,Widowed,Own-child,<=50K,train,identity check is complete because documents are clear.,-0.008,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003074,income_application_snapshot,batch_2026_02_19,2026-02-19 00:40:05,production_dgp,2026-01-06 18:38:48
3076,60,5,57,0.0,0.0,Other-service,Philippines,Self-emp-not-inc,Married-civ-spouse,Other-relative,<=50K,train,employment verification is complete and documents are valid.,-0.021,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003075,income_application_snapshot,batch_2026_02_19,2026-02-19 00:32:17,training_dgp,2026-02-05 11:49:22
3077,24,12,18,2500.0,,Adm-clerical,Canada,Private,Divorced,Not-in-family,<=50K,train,application status is approved and verification is complete.,-0.017,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003076,income_application_snapshot,batch_2026_02_19,2026-02-19 00:35:25,training_dgp,2026-01-13 18:17:37
3078,64,4,43,0.0,0.0,Prof-specialty,IN,Self-emp-not-inc,Married-civ-spouse,Husband,<=50K,test,identity check is complete because documents are clear.,0.024,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003077,income_application_snapshot,batch_2026_02_19,2026-02-19 00:15:25,production_dgp,2026-01-22 17:10:37
3079,29,13,37,15000.0,,Prof-specialty,India,State-gov,Divorced,Own-child,>50K,test,application status is approved and verification is complete.,1.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003078,income_application_snapshot,batch_2026_02_19,2026-02-19 00:54:54,production_dgp,2026-01-08 07:36:48
3080,43,7,67,7500.0,1887.0,Exec-managerial,Mexico,Self-emp-not-inc,Never-married,Unmarried,<=50K,train,identity check is complete because documents are clear.,-0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003079,income_application_snapshot,batch_2026_02_19,2026-02-19 00:18:06,production_dgp,2026-01-25 13:18:35
3081,43,7,43,7500.0,2415.0,Craft-repair,Germany,State-gov,Separated,Other-relative,<=50K,train,address verification is complete and customer information is consistent.,0.041,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003080,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:30,production_dgp,2026-01-12 11:35:36
3082,64,7,65,0.0,0.0,Craft-repair,United-States,Self-emp-not-inc,Divorced,Not-in-family,<=50K,train,identity check is complete because documents are clear.,0.002,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003081,income_application_snapshot,batch_2026_02_19,2026-02-19 00:00:26,production_dgp,2026-01-15 00:44:30
3083,33,12,28,,0.0,Craft-repair,Mexico,Local-gov,Separated,Husband,<=50K,train,address verification is complete and customer information is consistent.,-0.0,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003082,income_application_snapshot,batch_2026_02_19,2026-02-19 00:02:22,training_dgp,2026-01-21 23:27:40
3084,31,1,41,7500.0,1977.0,Craft-repair,United-States,Local-gov,Widowed,Own-child,<=50K,train,application status is approved and verification is complete.,-0.022,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003083,income_application_snapshot,batch_2026_02_19,2026-02-19 00:20:59,production_dgp,2026-01-27 20:43:18
3085,37,12,,0.0,0.0,Craft-repair,Germany,Self-emp-not-inc,Widowed,Other-relative,<=50K,test,income statement was received and review status is approved.,-0.016,1,0,0,0,0,0,0,0,0,US,v1.0,1,10003084,income_application_snapshot,batch_2026_02_19,2026-02-19 00:52:43,training_dgp,2026-02-09 18:38:14
3086,38,12,23,0.0,1977.0,Other-service,Philippines,Private,Never-married,Own-child,<=50K,train,identity check is complete because documents are clear.,-0.019,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003085,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:51,production_dgp,2026-01-17 23:03:55
3087,28,13,66,0.0,1887.0,Craft-repair,United-States,Self-emp-not-inc,Divorced,Own-child,>50K,train,employment verification is complete and documents are valid.,0.986,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003086,income_application_snapshot,batch_2026_02_19,2026-02-19 00:55:29,training_dgp,2026-01-21 01:50:54
3088,28,15,57,,1887.0,Exec-managerial,Philippines,State-gov,Separated,Other-relative,>50K,train,employment verification is complete and documents are valid.,0.991,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003087,income_application_snapshot,batch_2026_02_19,2026-02-19 00:47:20,training_dgp,2026-01-18 03:10:55
3089,31,12,52,0.0,0.0,Craft-repair,Philippines,State-gov,Married-civ-spouse,Own-child,<=50K,train,identity check are complete becuase documents are clear.,-0.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003088,income_application_snapshot,batch_2026_02_19,2026-02-19 00:48:22,production_dgp,2026-01-31 18:54:41
3090,44,8,28,2500.0,0.0,Prof-specialty,Canada,Private,Divorced,Unmarried,<=50K,train,application status is approved and verification is complete.,0.014,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003089,income_application_snapshot,batch_2026_02_19,2026-02-19 00:21:28,production_dgp,2026-02-03 07:02:13
3091,37,7,59,0.0,2415.0,Prof-specialty,United-States,Self-emp-not-inc,Divorced,Husband,<=50K,train,address verification are complete and customer infromation is consistent.,-0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003090,income_application_snapshot,batch_2026_02_19,2026-02-19 00:09:49,training_dgp,2026-01-17 19:14:25
3092,40,6,61,15000.0,2415.0,Adm-clerical,Germany,Federal-gov,Widowed,Not-in-family,>50K,train,application stauts are approved and verification is complete.,1.036,0,0,1,0,0,0,0,0,0,US,v1.0,1,10003091,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:45,training_dgp,2026-01-26 20:38:48
3093,58,13,31,,0.0,Sales,Canada,Federal-gov,Married-civ-spouse,Husband,>50K,train,application status is approved and verification is complete.,1.013,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003092,income_application_snapshot,batch_2026_02_19,2026-02-19 00:29:23,training_dgp,2026-02-04 10:10:38
3094,31,6,47,0.0,1887.0,Prof-specialty,Germany,Private,Widowed,Wife,<=50K,train,identity check is complete because documents are clear.,-0.014,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003093,income_application_snapshot,batch_2026_02_19,2026-02-19 00:19:11,production_dgp,2026-02-08 23:27:59
3095,69,9,18,2500.0,1887.0,Exec-managerial,Mexico,State-gov,Never-married,Not-in-family,>50K,train,income statement was received and review status is approved.,1.009,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003094,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:01,production_dgp,2026-02-07 17:06:58
3096,60,2,36,0.0,1887.0,Adm-clerical,Canada,State-gov,Widowed,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003095,income_application_snapshot,batch_2026_02_19,2026-02-19 00:20:32,training_dgp,2026-01-19 14:56:32
3097,27,5,23h,0.0,1977.0,Exec-managerial,Philippines,Private,Separated,Husband,<=50K,train,employment verification is complete and documents are valid.,0.028,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003096,income_application_snapshot,batch_2026_02_19,2026-02-19 00:34:11,training_dgp,2026-01-16 23:14:39
3098,35,4,45,2500.0,1887.0,Exec-managerial,Germany,Self-emp-not-inc,Divorced,Own-child,<=50K,train,employment verification is complete and documents are valid.,0.016,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003097,income_application_snapshot,batch_2026_02_19,2026-02-19 00:31:10,training_dgp,2026-01-16 08:59:55
3099,28,7,45,15000.0,0.0,Prof-specialty,Canada,Private,Married-civ-spouse,Own-child,<=50K,train,identity check is complete because documents are clear.,0.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003098,income_application_snapshot,batch_2026_02_19,2026-02-19 00:36:52,training_dgp,2026-01-21 08:00:56
3100,33,8,44,15000.0,0.0,Exec-managerial,Philippines,State-gov,Never-married,Own-child,<=50K,test,address verification is complete and customer information is consistent.,0.035,0,0,0,0,0,0,0,0,0,US,v1.0,1,10003099,income_application_snapshot,batch_2026_02_19,2026-02-19 00:44:15,training_dgp,2026-02-04 02:11:43
