store_id,date,inventory_units,promotion_discount_pct,store_traffic_index,sales,demand_pressure_index,inventory_after_restock,full_price_pct,ops_shift_note,macro_cost_index,legacy_channel_share,store_type,manual_override_flag,workflow_route_code
44,2023-01-29,593,14.49,0.972,298.0,1.0101,561.0,85.51,inventory update is complete and promotion status is approved.,203.38,22.31,,0,AUTO_PASS
45,2023-01-29,632,10.94,1.0373,255.0,0.9973,469.0,89.06,shift handover is complete and stock information is consistent.,203.44,22.28,,0,AUTO_PASS
46,2023-01-29,410,11.64,0.9708,320.0,0.9828,668.0,88.36,shift handover is complete and stock information is consistent.,203.5,22.25,,0,AUTO_PASS
47,2023-01-29,609,10.74,1.1359,151.0,1.0017,404.0,89.26,pricing verification was completed because store traffic is stable.,203.56,22.22,,0,AUTO_PASS
48,2023-01-29,414,26.87,0.8936,306.0,0.9792,450.0,73.13,inventory update is complete and promotion status is approved.,203.62,22.19,,0,AUTO_PASS
49,2023-01-29,614,4.73,0.9826,280.0,0.9977,733.0,95.27,manual check is complete and discount application is confirmed.,203.68,22.16,,0,AUTO_PASS
50,2023-01-29,570,5.84,0.8797,172.0,1.0429,435.0,94.16,shift handover is complete and stock information is consistent.,203.74,22.13,,0,AUTO_PASS
51,2023-01-29,491,30.06,1.0874,356.0,1.0178,493.0,69.94,inventory update is complete and promotion status is approved.,203.8,22.1,,0,AUTO_PASS
52,2023-01-29,438,1.84,0.8214,193.0,1.004,358.0,98.16,manual check is complete and discount application is confirmed.,203.86,22.07,,0,AUTO_PASS
53,2023-01-29,622,16.91,,377.0,0.9724,307.0,83.09,manual check is complete and discount application is confirmed.,203.92,22.04,,1,MANUAL_REVIEW
54,2023-01-29,457,14.43,0.9057,237.0,1.0284,682.0,85.57,manual check is complete and discount application is confirmed.,203.98,22.01,,0,AUTO_PASS
55,2023-01-29,527,6.87,0.993,247.0,0.9812,482.0,93.13,shift handover are complete and stock infromation is consistent.,204.04,21.98,,0,AUTO_PASS
56,2023-01-29,444,6.37,0.8012,214.0,0.9914,498.0,93.63,inventory update is complete and promotion status is approved.,204.1,21.95,,0,AUTO_PASS
57,2023-01-29,582,6.37,1.055,329.0,1.0015,532.0,93.63,shift handover is complete and stock information is consistent.,204.16,21.92,,0,AUTO_PASS
58,2023-01-29,575,5.87,1.1235,365.0,1.0082,576.0,94.13,inventory update is complete and promotion status is approved.,204.22,21.89,,0,AUTO_PASS
59,2023-01-29,502,21.38,1.0223,264.0,0.9898,648.0,78.62,inventory update is complete and promotion status is approved.,204.28,21.86,,0,AUTO_PASS
60,2023-01-29,357,6.32,0.8611,219.0,0.9852,453.0,93.68,shift handover is complete and stock information is consistent.,204.34,21.83,,0,AUTO_PASS
1,2023-01-30,429,20.83,,299.0,0.9891,382.0,79.17,shift handover is complete and stock information is consistent.,204.4,21.8,,0,AUTO_PASS
2,2023-01-30,403,20.21,0.9477,319.0,1.0406,519.0,79.78999999999999,inventory update is complete and promotion status is approved.,204.46,21.77,,0,AUTO_PASS
3,2023-01-30,670,20.25,0.9966,225.0,1.0363,585.0,79.75,shift handover is complete and stock information is consistent.,204.52,21.74,,0,AUTO_PASS
4,2023-01-30,290,,0.887,240.0,1.0289,363.0,,pricing verification was completed because store traffic is stable.,204.58,21.71,,0,AUTO_PASS
5,2023-01-30,652,8.77,1.0215,226.0,1.0024,397.0,91.23,inventory update is complete and promotion status is approved.,204.64,21.68,,0,AUTO_PASS
6,2023-01-30,708,2.98,1.121,258.0,0.9676,560.0,97.02,manual check is complete and discount application is confirmed.,204.7,21.65,,0,AUTO_PASS
7,2023-01-30,415,8.8,1.0899,210.0,1.018,580.0,91.2,shift handover is complete and stock information is consistent.,204.76,21.62,,0,AUTO_PASS
8,2023-01-30,439,24.38,1.0921,239.0,1.0184,710.0,75.62,shift handover is complete and stock information is consistent.,204.82,21.59,,0,AUTO_PASS
9,2023-01-30,439,7.93,1.1936,255.0,1.0055,608.0,92.07,pricing verification was completed because store traffic is stable.,204.88,21.56,,0,AUTO_PASS
10,2023-01-30,490,9.74,,276.0,0.9691,621.0,90.26,inventory update is complete and promotion status is approved.,204.94,21.53,,0,AUTO_PASS
11,2023-01-30,544,32.9,1.0841,272.0,1.0046,277.0,67.1,manual check is complete and discount application is confirmed.,205.0,21.5,,0,AUTO_PASS
12,2023-01-30,599,35.49,1.0559,357.0,0.9629,500.0,64.50999999999999,pricing verification was completed because store traffic is stable.,205.06,21.47,,0,AUTO_PASS
13,2023-01-30,-118,,1.0945,251.0,0.9775,356.0,,inventory update is complete and promotion status is approved.,205.12,21.44,,0,AUTO_PASS
14,2023-01-30,196,,0.9507,282.0,0.9807,378.0,,inventory update is complete and promotion status is approved.,205.18,21.41,,0,AUTO_PASS
15,2023-01-30,542,5.26,0.954,192.0,1.0259,485.0,94.74,shift handover is complete and stock information is consistent.,205.24,21.38,,0,AUTO_PASS
16,2023-01-30,814,20.67,0.9352,201.0,0.9931,652.0,79.33,inventory update is complete and promotion status is approved.,205.3,21.35,,0,AUTO_PASS
17,2023-01-30,342,,,210.0,1.009,403.0,,manual check is complete and discount application is confirmed.,205.36,21.32,,0,AUTO_PASS
18,2023-01-30,456,3.69,0.9057,225.0,1.0163,723.0,96.31,inventory update is complete and promotion status is approved.,205.42,21.29,,0,AUTO_PASS
19,2023-01-30,510,9.72,0.9644,331.0,0.9631,464.0,90.28,inventory update is complete and promotion status is approved.,205.48,21.26,,0,AUTO_PASS
20,2023-01-30,415,6.44,1.0707,242.0,0.9843,259.0,93.56,manual check is complete and discount application is confirmed.,205.54,21.23,,0,AUTO_PASS
21,2023-01-30,518,6.94,0.9376,119.0,0.9952,534.0,93.06,manual check is complete and discount application is confirmed.,205.6,21.2,,0,AUTO_PASS
22,2023-01-30,644,26.96,0.9074,299.0,1.007,415.0,73.03999999999999,inventory update is complete and promotion status is approved.,205.66,21.17,,0,AUTO_PASS
23,2023-01-30,561,14.82,1.0205,96.0,0.9949,579.0,85.18,shift handover is complete and stock information is consistent.,205.72,21.14,,0,AUTO_PASS
24,2023-01-30,557,116.62,0.8551,240.0,1.0289,436.0,-16.620000000000005,inventory update is complete and promotion status is approved.,205.78,21.11,,0,AUTO_PASS
25,2023-01-30,318,22.07,0.9848,287.0,1.0119,510.0,77.93,pricing verification was completed because store traffic is stable.,205.84,21.08,,0,AUTO_PASS
26,2023-01-30,589,9.59,0.9515,199.0,1.0028,516.0,90.41,manual check is complete and discount application is confirmed.,205.9,21.05,,0,AUTO_PASS
27,2023-01-30,394,22.52,1.0777,375.0,1.0057,675.0,77.48,inventory update is complete and promotion status is approved.,205.96,21.02,,1,MANUAL_REVIEW
28,2023-01-30,612,23.91,0.8916,223.0,0.9967,619.0,76.09,shift handover is complete and stock information is consistent.,206.02,20.99,,0,AUTO_PASS
29,2023-01-30,473,22.56,0.8367,248.0,0.9642,685.0,77.44,shift handover is complete and stock information is consistent.,206.08,20.96,,0,AUTO_PASS
30,2023-01-30,509,2.11,0.9963,236.0,0.9996,527.0,97.89,manual check is complete and discount application is confirmed.,206.14,20.93,,0,AUTO_PASS
31,2023-01-30,511,20.37,0.7772,103.0,0.9914,499.0,79.63,shift handover is complete and stock information is consistent.,206.2,20.9,,0,AUTO_PASS
32,2023-01-30,610,21.23,1.0135,426.0,0.995,512.0,78.77,shift handover is complete and stock information is consistent.,206.26,20.87,,1,MANUAL_REVIEW
33,2023-01-30,599,20.21,0.8127,197.0,0.9673,618.0,79.78999999999999,inventory update is complete and promotion status is approved.,206.32,20.84,,0,AUTO_PASS
34,2023-01-30,372,61.11,1.1421,339.0,1.0078,634.0,38.89,shift handover is complete and stock information is consistent.,206.38,20.81,,0,AUTO_PASS
35,2023-01-30,534,3.56,0.8924,279.0,1.0056,515.0,96.44,manual check is complete and discount application is confirmed.,206.44,20.78,,0,AUTO_PASS
36,2023-01-30,673,10.82,0.8495,172.0,0.9547,505.0,89.18,shift handover is complete and stock information is consistent.,206.5,20.75,,0,AUTO_PASS
37,2023-01-30,460,19.56,1.0486,343.0,1.0017,323.0,80.44,shift handover is complete and stock information is consistent.,206.56,20.72,,0,AUTO_PASS
38,2023-01-30,332,,1.0704,211.0,1.0234,534.0,,inventory update is complete and promotion status is approved.,206.62,20.69,,0,AUTO_PASS
39,2023-01-30,181,22.15,1.0256,208.0,1.0106,413.0,77.85,manual check is complete and discount application is confirmed.,206.68,20.66,,0,AUTO_PASS
40,2023-01-30,502,3.79,0.8862,172.0,1.0091,546.0,96.21,manual check is complete and discount application is confirmed.,206.74,20.63,,0,AUTO_PASS
41,2023-01-30,483,10.02,0.8932,274.0,1.0218,478.0,89.98,inventory update is complete and promotion status is approved.,206.8,20.6,,0,AUTO_PASS
42,2023-01-30,535,10.63,0.9612,235.0,1.0189,653.0,89.37,shift handover are complete and stock infromation is consistent.,206.86,20.57,,0,AUTO_PASS
43,2023-01-30,433,13.27,0.9039,249.0,1.0309,507.0,86.73,manual check is complete and discount application is confirmed.,206.92,20.54,,0,AUTO_PASS
44,2023-01-30,561,12.02,1.1161,322.0,0.9845,449.0,87.98,pricing verification was completed because store traffic is stable.,206.98,20.51,,0,AUTO_PASS
45,2023-01-30,469,16.22,0.91,219.0,0.9749,410.0,83.78,manual check is complete and discount application is confirmed.,207.04,20.48,,0,AUTO_PASS
46,2023-01-30,668,9.08,0.9289,252.0,1.008,527.0,90.92,pricing verification was completed because store traffic is stable.,207.1,20.45,,0,AUTO_PASS
47,2023-01-30,404,28.67,0.9887,174.0,1.0001,465.0,71.33,pricing verification was completed because store traffic is stable.,207.16,20.42,,0,AUTO_PASS
48,2023-01-30,450,9.86,0.9625,290.0,1.0024,472.0,90.14,shift handover is complete and stock information is consistent.,207.22,20.39,,0,AUTO_PASS
49,2023-01-30,733,5.0,0.9363,301.0,1.0181,692.0,95.0,inventory update is complete and promotion status is approved.,207.28,20.36,,0,AUTO_PASS
50,2023-01-30,435,15.58,0.8544,175.0,0.9913,450.0,84.42,manual check is complete and discount application is confirmed.,207.34,20.33,,0,AUTO_PASS
51,2023-01-30,493,2.02,0.9586,290.0,1.023,445.0,97.98,pricing verification was completed because store traffic is stable.,207.4,20.3,,0,AUTO_PASS
52,2023-01-30,358,,1.0764,260.0,0.966,520.0,,shift handover is complete and stock information is consistent.,207.46,20.27,,0,AUTO_PASS
53,2023-01-30,307,,1.1207,412.0,0.986,372.0,,inventory update is complete and promotion status is approved.,207.52,20.24,,1,MANUAL_REVIEW
54,2023-01-30,682,12.84,1.1365,281.0,1.0159,536.0,87.16,pricing verification was completed becuase store traffic is stable.,207.58,20.21,,0,AUTO_PASS
55,2023-01-30,482,17.09,1.0771,308.0,0.9854,424.0,82.91,inventory update is complete and promotion status is approved.,207.64,20.18,,0,AUTO_PASS
56,2023-01-30,498,1.51,1.041,236.0,0.9878,624.0,98.49,inventory update is complete and promotion status is approved.,207.7,20.15,,0,AUTO_PASS
57,2023-01-30,532,7.52,0.9657,299.0,0.9884,369.0,92.48,pricing verification was completed because store traffic is stable.,207.76,20.12,,0,AUTO_PASS
58,2023-01-30,576,17.54,1.0014,353.0,0.982,517.0,82.46000000000001,manual check is complete and discount application is confirmed.,207.82,20.09,,0,AUTO_PASS
59,2023-01-30,648,29.15,0.9081,176.0,0.9762,678.0,70.85,shift handover is complete and stock information is consistent.,207.88,20.06,,0,AUTO_PASS
60,2023-01-30,453,20.61,0.948,265.0,1.0347,511.0,79.39,pricing verification was completed because store traffic is stable.,207.94,20.03,,0,AUTO_PASS
1,2023-01-31,382,,0.9192,280.0,1.0153,541.0,,manual check is complete and discount application is confirmed.,208.0,20.0,,0,AUTO_PASS
2,2023-01-31,519,14.94,0.9947,307.0,1.0019,331.0,85.06,shift handover is complete and stock information is consistent.,208.06,19.97,,0,AUTO_PASS
3,2023-01-31,585,7.24,0.9378,228.0,1.003,459.0,92.76,shift handover is complete and stock information is consistent.,208.12,19.94,,0,AUTO_PASS
4,2023-01-31,363,,1.1723,285.0,0.9784,493.0,,shift handover is complete and stock information is consistent.,208.18,19.91,,0,AUTO_PASS
5,2023-01-31,397,52.25,1.0372,265.0,1.0026,686.0,47.75,inventory update is complete and promotion status is approved.,208.24,19.88,,0,AUTO_PASS
6,2023-01-31,560,9.87,1.071,297.0,1.003,596.0,90.13,inventory update is complete and promotion status is approved.,208.3,19.85,,0,AUTO_PASS
7,2023-01-31,580,7.52,0.9401,183.0,0.9774,518.0,92.48,pricing verification was completed because store traffic is stable.,208.36,19.82,,0,AUTO_PASS
8,2023-01-31,710,31.68,1.105,249.0,1.0151,453.0,68.32,shift handover is complete and stock information is consistent.,208.42,19.79,,0,AUTO_PASS
9,2023-01-31,608,25.91,0.9703,282.0,1.009,455.0,74.09,pricing verification was completed because store traffic is stable.,208.48,19.76,,0,AUTO_PASS
10,2023-01-31,621,30.27,1.0215,338.0,0.9712,461.0,69.73,inventory update is complete and promotion status is approved.,208.54,19.73,,0,AUTO_PASS
11,2023-01-31,-212,,1.0438,205.0,0.9474,323.0,,pricing verification was completed because store traffic is stable.,208.6,19.7,,0,AUTO_PASS
12,2023-01-31,500,13.26,0.9318,294.0,0.9943,379.0,86.74,inventory update is complete and promotion status is approved.,208.66,19.67,,0,AUTO_PASS
13,2023-01-31,356,,1.1198,364.0,0.9839,656.0,,inventory update is complete and promotion status is approved.,208.72,19.64,,0,AUTO_PASS
14,2023-01-31,378,30.59,0.8551,276.0,1.0268,559.0,69.41,inventory update is complete and promotion status is approved.,208.78,19.61,,0,AUTO_PASS
15,2023-01-31,485,3.27,1.069,186.0,1.0119,551.0,96.73,shift handover is complete and stock information is consistent.,208.84,19.58,,0,AUTO_PASS
16,2023-01-31,652,19.43,0.8719,209.0,0.9672,383.0,80.57,pricing verification was completed because store traffic is stable.,208.9,19.55,,0,AUTO_PASS
17,2023-01-31,403,24.63,0.9705,188.0,1.0221,623.0,75.37,shift handover is complete and stock information is consistent.,208.96,19.52,,0,AUTO_PASS
18,2023-01-31,723,23.47,1.0803,391.0,0.9914,642.0,76.53,pricing verification was completed because store traffic is stable.,209.02,19.49,,1,MANUAL_REVIEW
19,2023-01-31,464,15.19,1.1348,392.0,1.0025,520.0,84.81,shift handover is complete and stock information is consistent.,209.08,19.46,,1,MANUAL_REVIEW
20,2023-01-31,259,,0.9141,265.0,1.0182,418.0,,shift handover is complete and stock information is consistent.,209.14,19.43,,0,AUTO_PASS
21,2023-01-31,534,53.65,,209.0,1.002,548.0,46.35,inventory update is complete and promotion status is approved.,209.2,19.4,,0,AUTO_PASS
22,2023-01-31,415,17.24,1.1905,337.0,1.0255,497.0,82.76,manual check is complete and discount application is confirmed.,209.26,19.37,,0,AUTO_PASS
23,2023-01-31,579,16.21,1.1014,156.0,0.9867,523.0,83.78999999999999,shift handover is complete and stock information is consistent.,209.32,19.34,,0,AUTO_PASS
24,2023-01-31,436,15.48,1.0654,257.0,1.0101,502.0,84.52,shift handover is complete and stock information is consistent.,209.38,19.31,,0,AUTO_PASS
25,2023-01-31,510,13.87,1.0123,332.0,1.0119,388.0,86.13,pricing verification was completed because store traffic is stable.,209.44,19.28,,0,AUTO_PASS
26,2023-01-31,516,10.68,1.1501,281.0,1.0041,432.0,89.32,inventory update is complete and promotion status is approved.,209.5,19.25,,0,AUTO_PASS
27,2023-01-31,675,4.33,,197.0,1.0174,518.0,95.67,inventory update is complete and promotion status is approved.,209.56,19.22,,0,AUTO_PASS
28,2023-01-31,619,18.27,1.0573,261.0,0.9697,692.0,81.73,pricing verification was completed because store traffic is stable.,209.62,19.19,,0,AUTO_PASS
29,2023-01-31,685,18.94,0.8507,198.0,0.9922,439.0,81.06,pricing verification was completed because store traffic is stable.,209.68,19.16,,0,AUTO_PASS
30,2023-01-31,527,10.09,0.9417,237.0,1.0083,373.0,89.91,inventory update is complete and promotion status is approved.,209.74,19.13,,0,AUTO_PASS
31,2023-01-31,499,5.77,1.1343,141.0,0.9876,359.0,94.23,pricing verification was completed because store traffic is stable.,209.8,19.1,,0,AUTO_PASS
32,2023-01-31,512,18.43,1.0911,473.0,0.9865,445.0,81.57,pricing verification was completed because store traffic is stable.,209.86,19.07,,1,MANUAL_REVIEW
33,2023-01-31,618,17.95,1.0292,232.0,1.0088,457.0,82.05,shift handover is complete and stock information is consistent.,209.92,19.04,,0,AUTO_PASS
34,2023-01-31,634,19.4,0.9437,266.0,1.0101,489.0,80.6,pricing verification was completed because store traffic is stable.,209.98,19.01,,0,AUTO_PASS
35,2023-01-31,515,7.36,0.9506,231.0,1.035,561.0,92.64,inventory update is complete and promotion status is approved.,210.04,18.98,,0,AUTO_PASS
36,2023-01-31,505,52.25,1.0449,323.0,0.9613,364.0,47.75,shift handover is complete and stock information is consistent.,210.1,18.95,,0,AUTO_PASS
37,2023-01-31,323,,1.1174,408.0,0.9724,456.0,,shift handover is complete and stock information is consistent.,210.16,18.92,,1,MANUAL_REVIEW
38,2023-01-31,534,29.91,1.0031,252.0,0.975,539.0,70.09,shift handover is complete and stock information is consistent.,210.22,18.89,,0,AUTO_PASS
39,2023-01-31,413,6.06,1.1392,205.0,0.978,697.0,93.94,inventory update is complete and promotion status is approved.,210.28,18.86,,0,AUTO_PASS
40,2023-01-31,546,25.77,0.9786,260.0,0.9674,527.0,74.23,shift handover is complete and stock information is consistent.,210.34,18.83,,0,AUTO_PASS
41,2023-01-31,478,13.79,1.1457,401.0,0.966,240.0,86.21000000000001,manual check is complete and discount application is confirmed.,210.4,18.8,,1,MANUAL_REVIEW
42,2023-01-31,653,15.26,0.991,251.0,1.0029,412.0,84.74,manual check is complete and discount application is confirmed.,210.46,18.77,,0,AUTO_PASS
43,2023-01-31,507,8.95,0.9254,234.0,0.9686,451.0,91.05,pricing verification was completed because store traffic is stable.,210.52,18.74,,0,AUTO_PASS
44,2023-01-31,449,6.26,0.9865,318.0,0.9817,502.0,93.74,pricing verification was completed because store traffic is stable.,210.58,18.71,,0,AUTO_PASS
45,2023-01-31,410,1.98,1.0538,222.0,0.9918,480.0,98.02,manual check is complete and discount application is confirmed.,210.64,18.68,,0,AUTO_PASS
46,2023-01-31,527,9.09,0.9438,264.0,0.9957,504.0,90.91,pricing verification was completed becuase store traffic are stable.,210.7,18.65,,0,AUTO_PASS
