sale_record_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,split,extract_batch_id
4517,2014-07-09,810000.0,4.0,,2000.0,3988.0,1.0,0.0,4.0,4.0,7.0,1000.0,1000.0,1958.0,0.0,98116,47.5925,-122.391,1690.0,4144.0,train,kc_capstone_batch_2026_03
4518,2014-07-09,468000.0,4.0,2.5,2100.0,8400.0,1.0,0.0,0.0,4.0,7.0,1240.0,860.0,1976.0,0.0,98072,47.735,-122.17,1980.0,8610.0,train,kc_capstone_batch_2026_03
4519,2014-07-09,538000.0,3.0,2.5,3010.0,7014.0,2.0,0.0,0.0,3.0,8.0,3010.0,0.0,2009.0,0.0,98059,47.4949,-122.149,3030.0,6180.0,train,kc_capstone_batch_2026_03
4520,2014-07-09,740000.0,4.0,2.5,3360.0,15091.0,2.0,0.0,0.0,3.0,9.0,3360.0,0.0,1997.0,0.0,98052,47.6649,-122.135,1930.0,9936.0,train,kc_capstone_batch_2026_03
4521,2014-07-09,525000.0,4.0,2.5,3670.0,9958.0,2.0,0.0,0.0,3.0,10.0,3670.0,0.0,2005.0,0.0,98058,47.4617,-122.15899999999999,3300.0,10679.0,train,kc_capstone_batch_2026_03
4522,2014-07-09,525000.0,4.0,2.75,2910.0,6308.0,1.0,0.0,0.0,3.0,8.0,1640.0,1270.0,1985.0,0.0,98011,47.7352,-122.20100000000001,1970.0,7127.0,train,kc_capstone_batch_2026_03
4523,2014-07-09,525000.0,4.0,1.75,1710.0,10440.0,1.0,0.0,0.0,4.0,7.0,1710.0,0.0,1955.0,0.0,98006,47.5756,-122.15799999999999,1480.0,10440.0,train,kc_capstone_batch_2026_03
4524,2014-07-09,569000.0,3.0,3.25,2220.0,8227.0,1.5,0.0,0.0,5.0,8.0,1770.0,450.0,1929.0,0.0,98108,47.5665,-122.316,1750.0,4800.0,train,kc_capstone_batch_2026_03
4525,2014-07-09,759000.0,4.0,1.75,2100.0,4750.0,1.0,0.0,0.0,3.0,7.0,1340.0,760.0,1975.0,0.0,98103,47.6695,-122.333,,4125.0,train,kc_capstone_batch_2026_03
4526,2014-07-09,409124.0,5.0,3.25,3320.0,11340.0,2.0,0.0,0.0,4.0,8.0,2480.0,840.0,1999.0,0.0,98042,47.3904,-122.154,2330.0,8339.0,train,kc_capstone_batch_2026_03
4527,2014-07-09,305000.0,3.0,1.5,1800.0,12196.0,1.0,0.0,0.0,4.0,7.0,1800.0,0.0,1966.0,0.0,98023,47.333,-122.345,1490.0,11730.0,train,kc_capstone_batch_2026_03
4528,2014-07-09,720500.0,4.0,2.5,3350.0,35298.0,2.0,0.0,0.0,4.0,9.0,3350.0,0.0,1985.0,0.0,98053,47.6506,-122.036,2620.0,35604.0,train,kc_capstone_batch_2026_03
4529,2014-07-09,215000.0,3.0,1.0,1200.0,7280.0,1.0,0.0,0.0,4.0,7.0,1200.0,0.0,1967.0,0.0,98032,47.3724,-122.277,1200.0,8400.0,train,kc_capstone_batch_2026_03
4530,2014-07-09,306000.0,3.0,1.0,1450.0,7200.0,1.0,0.0,0.0,3.0,7.0,1010.0,440.0,1969.0,0.0,98034,47.7311,-122.199,1500.0,6767.0,train,kc_capstone_batch_2026_03
4531,2014-07-09,545000.0,3.0,2.5,2760.0,17377.0,2.0,0.0,0.0,3.0,9.0,2760.0,0.0,2002.0,0.0,98056,47.4929,-122.18799999999999,1940.0,8504.0,train,kc_capstone_batch_2026_03
4532,2014-07-09,741500.0,2.0,2.5,2150.0,5760.0,1.0,0.0,0.0,3.0,8.0,2150.0,0.0,2010.0,0.0,,47.7094,-122.01799999999999,1640.0,4680.0,train,kc_capstone_batch_2026_03
4533,2014-07-09,610000.0,3.0,2.5,2630.0,5827.0,2.0,0.0,0.0,3.0,8.0,2630.0,0.0,2029.0,0.0,98053,47.688,-122.038,2330.0,4715.0,train,kc_capstone_batch_2026_03
4534,2014-07-09,310000.0,3.0,1.5,1460.0,9908.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1952.0,0.0,98148,47.4275,-122.331,1420.0,9582.0,train,kc_capstone_batch_2026_03
4535,2014-07-09,284000.0,4.0,,1880.0,8800.0,1.0,0.0,0.0,3.0,7.0,1130.0,750.0,1960.0,0.0,98168,47.5137,-122.333,1340.0,8733.0,train,kc_capstone_batch_2026_03
4536,2014-07-09,625000.0,3.0,1.75,3160.0,76230.0,1.0,0.0,0.0,4.0,8.0,2160.0,1000.0,1978.0,0.0,98001,47.273999999999994,-122.287,1990.0,45789.0,train,kc_capstone_batch_2026_03
4537,2014-07-09,380000.0,2.0,1.0,780.0,3910.0,1.0,0.0,0.0,3.0,6.0,780.0,0.0,1918.0,0.0,98126,47.566,-122.38,1500.0,5060.0,train,kc_capstone_batch_2026_03
4538,2014-07-09,635000.0,4.0,2.5,3080.0,35430.0,2.0,0.0,0.0,3.0,9.0,3080.0,0.0,1997.0,0.0,98053,47.6325,-121.97,2640.0,28972.0,train,kc_capstone_batch_2026_03
4539,2014-07-09,989000.0,5.0,,4030.0,13474.0,2.0,0.0,0.0,3.0,11.0,4030.0,0.0,2000.0,0.0,98075,47.5812,-121.995,3860.0,12438.0,train,kc_capstone_batch_2026_03
4540,2014-07-09,215000.0,4.0,1.5,1860.0,5040.0,1.5,0.0,0.0,5.0,8.0,1860.0,0.0,1920.0,0.0,98022,47.2077,-121.993,1680.0,5800.0,train,kc_capstone_batch_2026_03
4541,2014-07-09,356000.0,3.0,2.5,1590.0,3411.0,2.0,0.0,0.0,3.0,7.0,1590.0,0.0,2000.0,0.0,98065,47.5303,-121.87799999999999,1590.0,3411.0,train,kc_capstone_batch_2026_03
4542,2014-07-09,599000.0,7.0,,2580.0,5750.0,1.0,0.0,0.0,4.0,7.0,1880.0,700.0,1901.0,0.0,98122,47.6025,-122.294,2280.0,5750.0,train,kc_capstone_batch_2026_03
4543,2014-07-09,340000.0,3.0,1.0,1600.0,7324.0,1.0,0.0,0.0,4.0,7.0,1600.0,0.0,1958.0,0.0,98056,47.5054,-122.19,1430.0,7249.0,train,kc_capstone_batch_2026_03
4544,2014-07-09,507000.0,3.0,1.75,2140.0,40098.0,1.0,0.0,0.0,5.0,8.0,1490.0,650.0,1950.0,0.0,98058,47.4296,-122.111,2220.0,35371.0,train,kc_capstone_batch_2026_03
4545,2014-07-09,495000.0,3.0,2.0,2660.0,192099.0,1.0,0.0,0.0,4.0,9.0,2660.0,0.0,1964.0,0.0,98022,47.2098,-122.016,2570.0,43561.0,train,kc_capstone_batch_2026_03
4546,2014-07-09,680000.0,3.0,,1780.0,5720.0,1.0,0.0,0.0,5.0,7.0,980.0,800.0,1925.0,0.0,98103,47.6794,-122.351,1620.0,5050.0,train,kc_capstone_batch_2026_03
4547,2014-07-09,150000.0,3.0,0.75,490.0,38500.0,1.5,0.0,0.0,4.0,5.0,490.0,0.0,1959.0,0.0,98014,47.7112,-121.315,800.0,18297.0,train,kc_capstone_batch_2026_03
4548,2014-07-09,696000.0,4.0,3.5,3650.0,38546.0,2.0,0.0,0.0,3.0,9.0,2550.0,1100.0,1996.0,0.0,98045,47.4776,-121.73,2860.0,34284.0,train,kc_capstone_batch_2026_03
4549,2014-07-09,270000.0,4.0,2.5,1660.0,8063.0,1.0,0.0,0.0,4.0,7.0,1660.0,0.0,1978.0,0.0,98198,47.3761,-122.32,1060.0,8437.0,train,kc_capstone_batch_2026_03
4550,2014-07-09,412000.0,4.0,,3360.0,9767.0,2.0,0.0,0.0,3.0,9.0,2450.0,910.0,1990.0,0.0,98023,47.3047,-122.34700000000001,2580.0,8757.0,train,kc_capstone_batch_2026_03
4551,2014-07-09,287000.0,5.0,1.5,1730.0,9230.0,1.0,0.0,0.0,3.0,7.0,1010.0,720.0,1962.0,0.0,98058,47.4646,-122.184,1730.0,9230.0,train,kc_capstone_batch_2026_03
4552,2014-07-09,309000.0,3.0,2.25,1980.0,8755.0,1.0,0.0,0.0,4.0,7.0,1300.0,680.0,1963.0,0.0,98198,47.3922,-122.321,2030.0,8671.0,train,kc_capstone_batch_2026_03
4553,2014-07-09,594950.0,4.0,2.5,2720.0,10006.0,2.0,0.0,0.0,3.0,9.0,2720.0,0.0,1989.0,0.0,98074,47.6295,-122.042,2720.0,10759.0,train,kc_capstone_batch_2026_03
4554,2014-07-09,580000.0,3.0,1.75,1850.0,5100.0,1.0,0.0,0.0,3.0,7.0,1020.0,830.0,1909.0,0.0,98105,47.6605,-122.32600000000001,1850.0,5100.0,train,kc_capstone_batch_2026_03
4555,2014-07-09,275000.0,3.0,1.0,1200.0,7800.0,1.0,0.0,0.0,4.0,7.0,1200.0,0.0,1954.0,0.0,98126,47.5196,-122.37100000000001,1230.0,7070.0,train,kc_capstone_batch_2026_03
4556,2014-07-09,245000.0,3.0,2.5,1610.0,7223.0,2.0,0.0,0.0,3.0,7.0,1610.0,0.0,1994.0,0.0,98030,47.3661,-122.17299999999999,1610.0,7162.0,train,kc_capstone_batch_2026_03
4557,2014-07-09,470000.0,4.0,2.25,2380.0,17199.0,2.0,0.0,0.0,3.0,8.0,1530.0,850.0,1979.0,0.0,98028,47.7668,-122.27,2280.0,11529.0,train,kc_capstone_batch_2026_03
4558,2014-07-09,561000.0,4.0,2.5,2570.0,5250.0,2.0,0.0,0.0,3.0,8.0,2570.0,0.0,1990.0,0.0,98029,47.5763,-122.0,2260.0,5392.0,train,kc_capstone_batch_2026_03
4559,2014-07-09,1250000.0,4.0,2.5,2920.0,5500.0,1.0,0.0,3.0,3.0,10.0,2030.0,890.0,1957.0,0.0,98199,47.6406,-122.412,3790.0,5500.0,train,kc_capstone_batch_2026_03
4560,2014-07-09,737000.0,2.0,2.25,2290.0,9772.0,1.0,0.0,0.0,3.0,8.0,2290.0,0.0,2007.0,0.0,98053,47.7199,-122.025,1810.0,6077.0,train,kc_capstone_batch_2026_03
4561,2014-07-09,737500.0,3.0,1.75,2320.0,10900.0,2.0,0.0,0.0,3.0,7.0,2320.0,0.0,1935.0,1974.0,98115,47.6877,-122.28299999999999,1610.0,5800.0,train,kc_capstone_batch_2026_03
4562,2014-07-09,443000.0,3.0,2.25,1920.0,8223.0,2.0,0.0,0.0,4.0,7.0,1920.0,0.0,1989.0,0.0,98011,47.735,-122.20100000000001,1940.0,7274.0,train,kc_capstone_batch_2026_03
4563,2014-07-09,284000.0,3.0,1.5,1500.0,10018.0,1.0,0.0,0.0,4.0,7.0,1500.0,0.0,1957.0,0.0,98058,47.468,-122.163,1500.0,10937.0,train,kc_capstone_batch_2026_03
4564,2014-07-09,415000.0,4.0,1.5,1840.0,11367.0,1.5,0.0,0.0,4.0,7.0,1840.0,0.0,1950.0,0.0,98177,47.7656,-122.35799999999999,1690.0,9800.0,train,kc_capstone_batch_2026_03
4565,2014-07-09,154950.0,4.0,1.0,1600.0,10183.0,1.0,0.0,0.0,4.0,6.0,1600.0,0.0,1966.0,0.0,98002,47.277,-122.211,1410.0,10416.0,train,kc_capstone_batch_2026_03
4566,2014-07-09,440000.0,3.0,1.5,1270.0,1413.0,3.0,0.0,0.0,3.0,8.0,1270.0,0.0,2007.0,0.0,98115 ,47.6989,-122.31700000000001,1270.0,1413.0,train,kc_capstone_batch_2026_03
4567,2014-07-09,450000.0,3.0,2.5,1460.0,7573.0,2.0,0.0,0.0,3.0,8.0,1460.0,0.0,1983.0,0.0,98007,47.6012,-122.141,1910.0,7668.0,train,kc_capstone_batch_2026_03
4568,2014-07-09,335500.0,3.0,1.0,1370.0,6780.0,2.0,0.0,0.0,3.0,6.0,1370.0,0.0,1930.0,0.0,98125,47.7156,-122.291,1450.0,7214.0,train,kc_capstone_batch_2026_03
4569,2014-07-09,2680000.0,5.0,3.0,4290.0,20445.0,2.0,0.0,0.0,4.0,11.0,4290.0,0.0,1985.0,0.0,98039,47.6217,-122.23899999999999,3620.0,22325.0,train,kc_capstone_batch_2026_03
4570,2014-07-10,277950.0,4.0,,1889.0,6000.0,2.0,0.0,0.0,3.0,7.0,1889.0,0.0,2012.0,0.0,98001,47.2676,-122.256,1990.0,6350.0,train,kc_capstone_batch_2026_03
4571,2014-07-10,290256.0,3.0,2.25,1720.0,7885.0,2.0,0.0,0.0,3.0,8.0,1720.0,0.0,1983.0,0.0,98023,47.3136,-122.344,2340.0,7885.0,train,kc_capstone_batch_2026_03
4572,2014-07-10,740000.0,3.0,1.5,1830.0,4000.0,1.0,0.0,0.0,4.0,7.0,1350.0,480.0,1910.0,0.0,98119,47.6453,-122.37100000000001,1570.0,3672.0,train,kc_capstone_batch_2026_03
4573,2014-07-10,231500.0,3.0,2.25,1630.0,7900.0,1.0,0.0,0.0,4.0,7.0,1130.0,500.0,1973.0,0.0,98023,47.3076,-122.37700000000001,1630.0,8200.0,train,kc_capstone_batch_2026_03
4574,2014-07-10,1910000.0,4.0,3.0,4460.0,6833.0,2.0,0.0,0.0,3.0,10.0,3140.0,1320.0,1955.0,2007.0,98112,47.6342,-122.289,3130.0,7450.0,train,kc_capstone_batch_2026_03
4575,2014-07-10,295000.0,2.0,1.0,740.0,4459.0,1.0,0.0,2.0,3.0,5.0,740.0,0.0,1915.0,0.0,98116,47.5704,-122.40899999999999,1490.0,4700.0,train,kc_capstone_batch_2026_03
4576,2014-07-10,675000.0,3.0,1.75,1920.0,4500.0,1.0,0.0,0.0,5.0,7.0,960.0,960.0,1924.0,0.0,98107,47.6645,-122.35700000000001,1190.0,4000.0,train,kc_capstone_batch_2026_03
4577,2014-07-10,545000.0,3.0,2.5,2060.0,7184.0,2.0,0.0,0.0,3.0,8.0,2060.0,0.0,1987.0,0.0,98029,47.567,-122.012,2230.0,7788.0,train,kc_capstone_batch_2026_03
4578,2014-07-10,840000.0,4.0,3.5,3840.0,85728.0,2.0,0.0,0.0,3.0,11.0,3840.0,0.0,1998.0,0.0,98014,47.615,-121.954,,42643.0,train,kc_capstone_batch_2026_03
4579,2014-07-10,150000.0,3.0,1.0,1200.0,9527.0,1.0,0.0,0.0,3.0,7.0,1200.0,0.0,1959.0,0.0,98168,47.5112,-122.316,1510.0,9457.0,train,kc_capstone_batch_2026_03
4580,2014-07-10,639000.0,4.0,2.0,1840.0,5419.0,1.0,0.0,0.0,4.0,7.0,920.0,920.0,1942.0,0.0,98199,47.6483,-122.404,,5419.0,train,kc_capstone_batch_2026_03
4581,2014-07-10,348000.0,3.0,2.5,1500.0,2255.0,2.0,0.0,0.0,3.0,7.0,1500.0,0.0,2005.0,0.0,98029,47.5538,-121.99700000000001,1440.0,2040.0,train,kc_capstone_batch_2026_03
4582,2014-07-10,263000.0,3.0,1.75,1580.0,9187.0,1.0,0.0,0.0,3.0,8.0,1180.0,400.0,1993.0,0.0,98038,47.3538,-122.04700000000001,1620.0,6397.0,train,kc_capstone_batch_2026_03
4583,2014-07-10,250000.0,3.0,2.0,1440.0,5457.0,2.0,0.0,0.0,3.0,7.0,1440.0,0.0,1986.0,0.0,98038,47.3784,-122.046,1480.0,6286.0,train,kc_capstone_batch_2026_03
4584,2014-07-10,775000.0,6.0,,2980.0,5000.0,1.5,0.0,0.0,3.0,7.0,2480.0,500.0,1916.0,0.0,98103,47.6684,-122.331,1470.0,5000.0,train,kc_capstone_batch_2026_03
4585,2014-07-10,540500.0,3.0,,2800.0,185130.0,1.0,0.0,0.0,3.0,8.0,2320.0,480.0,1996.0,0.0,98038,47.4133,-122.006,2200.0,72055.0,train,kc_capstone_batch_2026_03
4586,2014-07-10,445000.0,2.0,1.0,840.0,3840.0,1.0,0.0,0.0,4.0,7.0,840.0,0.0,1926.0,0.0,98117,47.684,-122.37799999999999,1310.0,3840.0,train,kc_capstone_batch_2026_03
4587,2014-07-10,1975000.0,6.0,4.5,4800.0,9097.0,2.0,0.0,0.0,3.0,10.0,3580.0,1220.0,2007.0,0.0,98112,47.6259,-122.291,2180.0,6037.0,train,kc_capstone_batch_2026_03
4588,2014-07-10,114975.0,2.0,1.0,740.0,6250.0,1.0,0.0,0.0,3.0,6.0,740.0,0.0,1942.0,0.0,,47.506,-122.335,980.0,6957.0,train,kc_capstone_batch_2026_03
4589,2014-07-10,439000.0,4.0,2.0,1560.0,7500.0,1.0,0.0,0.0,4.0,7.0,1560.0,0.0,1968.0,0.0,98034,47.7281,-122.181,1730.0,7500.0,train,kc_capstone_batch_2026_03
4590,2014-07-10,355000.0,3.0,2.5,2110.0,4038.0,2.0,0.0,0.0,4.0,8.0,2110.0,0.0,1989.0,0.0,98042,47.3875,-122.15299999999999,2110.0,3727.0,train,kc_capstone_batch_2026_03
4591,2014-07-10,360000.0,4.0,2.5,2380.0,5000.0,2.0,0.0,0.0,3.0,8.0,2380.0,0.0,2005.0,0.0,98038,47.3608,-122.036,2420.0,5000.0,train,kc_capstone_batch_2026_03
4592,2014-07-10,735000.0,3.0,,2820.0,8159.0,2.0,0.0,0.0,3.0,9.0,2820.0,0.0,2004.0,0.0,98029,47.5527,-121.992,2910.0,5000.0,train,kc_capstone_batch_2026_03
4593,2014-07-10,710000.0,4.0,2.5,2870.0,8995.0,1.0,0.0,0.0,5.0,8.0,1870.0,1000.0,1968.0,0.0,98006,47.5678,-122.12799999999999,2670.0,9672.0,train,kc_capstone_batch_2026_03
4594,2014-07-10,350000.0,4.0,1.0,1170.0,8147.0,1.5,0.0,0.0,3.0,6.0,1170.0,0.0,1959.0,0.0,98125,47.7281,-122.289,1260.0,8147.0,train,kc_capstone_batch_2026_03
4595,2014-07-10,725000.0,2.0,1.75,1950.0,2719.0,1.0,0.0,0.0,5.0,7.0,1010.0,940.0,1919.0,0.0,98103,47.6513,-122.346,1360.0,1256.0,train,kc_capstone_batch_2026_03
4596,2014-07-10,1250000.0,3.0,3.0,3460.0,5353.0,2.0,0.0,0.0,3.0,10.0,2850.0,610.0,2007.0,0.0,98116,47.5858,-122.39299999999999,2460.0,6325.0,train,kc_capstone_batch_2026_03
4597,2014-07-10,400000.0,4.0,2.0,2680.0,13680.0,2.0,0.0,2.0,4.0,7.0,2350.0,330.0,1943.0,1965.0,98056,47.4887,-122.19200000000001,1430.0,11000.0,train,kc_capstone_batch_2026_03
4598,2014-07-10,545000.0,2.0,2.0,2930.0,14057.0,1.0,0.0,2.0,4.0,8.0,1680.0,1250.0,1980.0,0.0,98070,47.4025,-122.463,2234.0,61011.0,train,kc_capstone_batch_2026_03
4599,2014-07-10,525000.0,2.0,1.5,1340.0,3600.0,1.5,0.0,0.0,3.0,7.0,1340.0,0.0,1903.0,0.0,98119,47.6358,-122.36399999999999,1340.0,3600.0,train,kc_capstone_batch_2026_03
4600,2014-07-10,307000.0,4.0,2.5,1714.0,3080.0,2.0,0.0,0.0,3.0,8.0,1714.0,0.0,2009.0,0.0,98055,47.428999999999995,-122.18799999999999,1714.0,3250.0,train,kc_capstone_batch_2026_03
4601,2014-07-10,800000.0,3.0,,2220.0,4000.0,2.0,0.0,0.0,3.0,8.0,1700.0,520.0,1914.0,2000.0,98122,47.617,-122.291,1800.0,4000.0,train,kc_capstone_batch_2026_03
4602,2014-07-10,273500.0,3.0,2.5,1550.0,3402.0,2.0,0.0,0.0,3.0,7.0,1550.0,0.0,2009.0,0.0,98002,47.3523,-122.212,2095.0,3402.0,train,kc_capstone_batch_2026_03
4603,2014-07-10,242000.0,2.0,1.0,960.0,21850.0,1.0,0.0,0.0,3.0,6.0,960.0,0.0,1947.0,0.0,98032,47.4122,-122.26700000000001,1020.0,21850.0,train,kc_capstone_batch_2026_03
4604,2014-07-10,749000.0,4.0,1.5,2130.0,5000.0,2.0,0.0,0.0,4.0,8.0,2130.0,0.0,1920.0,0.0,98144,47.5828,-122.291,2560.0,5000.0,train,kc_capstone_batch_2026_03
4605,2014-07-10,655000.0,4.0,2.25,2170.0,4080.0,2.0,0.0,0.0,3.0,7.0,1920.0,250.0,1980.0,0.0,98122,47.6124,-122.29299999999999,1890.0,4400.0,train,kc_capstone_batch_2026_03
4606,2014-07-10,860000.0,5.0,,3480.0,9200.0,2.0,0.0,0.0,3.0,8.0,3480.0,0.0,1979.0,0.0,98006,47.5585,-122.15299999999999,3130.0,9200.0,train,kc_capstone_batch_2026_03
4607,2014-07-10,152000.0,3.0,1.0,920.0,4875.0,1.0,0.0,0.0,4.0,7.0,920.0,0.0,1978.0,0.0,98042,47.3623,-122.09,1160.0,4875.0,train,kc_capstone_batch_2026_03
4608,2014-07-10,275000.0,4.0,2.5 bath,1830.0,3868.0,2.0,0.0,0.0,3.0,7.0,1830.0,0.0,2007.0,0.0,98118,47.5186,-122.27600000000001,2330.0,3868.0,train,kc_capstone_batch_2026_03
4609,2014-07-10,695000.0,4.0,3.5,3310.0,21050.0,2.0,0.0,0.0,5.0,9.0,2400.0,910.0,1992.0,0.0,98027,47.5197,-122.041,2260.0,23400.0,train,kc_capstone_batch_2026_03
4610,2014-07-10,500000.0,3.0,1.75,1640.0,47044.0,1.0,0.0,0.0,3.0,7.0,1640.0,0.0,1989.0,0.0,98014,47.653999999999996,-121.94,2280.0,200811.0,train,kc_capstone_batch_2026_03
4611,2014-07-10,475000.0,3.0,2.0,1880.0,9659.0,1.0,0.0,0.0,3.0,8.0,1180.0,700.0,1951.0,0.0,98155,47.7497,-122.28399999999999,1780.0,9659.0,train,kc_capstone_batch_2026_03
4612,2014-07-10,657000.0,4.0,2.5,2640.0,25038.0,2.0,0.0,0.0,4.0,8.0,2640.0,0.0,1995.0,0.0,98056,47.5277,-122.17399999999999,2630.0,16668.0,train,kc_capstone_batch_2026_03
4613,2014-07-10,303000.0,2.0,2.0,970.0,9750.0,1.0,0.0,0.0,5.0,6.0,970.0,0.0,1940.0,0.0,98146,47.5073,-122.37200000000001,1850.0,9000.0,train,kc_capstone_batch_2026_03
4614,2014-07-10,675000.0,4.0,2.5,2390.0,5249.0,2.0,0.0,0.0,3.0,9.0,2390.0,0.0,2006.0,0.0,98074,47.6194,-122.02600000000001,2600.0,5342.0,train,kc_capstone_batch_2026_03
4615,2014-07-10,505000.0,2.0,1.0,1240.0,57000.0,1.0,0.0,0.0,3.0,7.0,1240.0,0.0,1962.0,0.0,98075,47.597,-122.059,3050.0,25545.0,train,kc_capstone_batch_2026_03
4616,2014-07-10,410000.0,3.0,1.0,1470.0,6500.0,1.0,0.0,0.0,4.0,7.0,1470.0,0.0,1953.0,0.0,98166,47.473,-122.36200000000001,1470.0,9300.0,train,kc_capstone_batch_2026_03
4617,2014-07-10,416100.0,4.0,1.75,2320.0,5490.0,1.0,0.0,3.0,3.0,8.0,1160.0,1160.0,1956.0,0.0,98178,47.5091,-122.241,2240.0,7200.0,train,kc_capstone_batch_2026_03
4618,2014-07-10,279000.0,2.0,1.0,670.0,6300.0,1.0,0.0,0.0,5.0,6.0,670.0,0.0,1942.0,0.0,98126,47.5161,-122.374,760.0,6300.0,train,kc_capstone_batch_2026_03
4619,2014-07-10,250000.0,3.0,,1010.0,8711.0,1.0,0.0,0.0,5.0,6.0,1010.0,0.0,1944.0,0.0,98056,47.4914,-122.186,1250.0,8053.0,train,kc_capstone_batch_2026_03
4620,2014-07-10,713400.0,3.0,2.25,1810.0,9845.0,1.0,0.0,0.0,4.0,8.0,1810.0,0.0,1959.0,1991.0,98040,47.5505,-122.221,1900.0,10083.0,train,kc_capstone_batch_2026_03
4621,2014-07-10,875000.0,5.0,3.0,2960.0,15152.0,2.0,0.0,0.0,3.0,9.0,2960.0,0.0,2004.0,0.0,98033,47.6689,-122.179,1850.0,9453.0,train,kc_capstone_batch_2026_03
4622,2014-07-10,426500.0,4.0,2.5,2700.0,6515.0,2.0,0.0,0.0,3.0,9.0,2700.0,0.0,1998.0,0.0,98058,47.4356,-122.11,2900.0,6710.0,train,kc_capstone_batch_2026_03
4623,2014-07-10,958000.0,4.0,3.5,1800.0,6400.0,2.0,0.0,2.0,3.0,8.0,1800.0,0.0,1984.0,2011.0,98112,47.625,-122.3,1700.0,4736.0,train,kc_capstone_batch_2026_03
4624,2014-07-10,525000.0,4.0,1.75,2280.0,5959.0,1.0,0.0,0.0,3.0,7.0,1250.0,1030.0,1947.0,0.0,98116,47.5655,-122.395,1640.0,5911.0,train,kc_capstone_batch_2026_03
4625,2014-07-10,670000.0,3.0,2.5,1420.0,1438.0,2.0,0.0,0.0,3.0,9.0,1280.0,140.0,2003.0,0.0,98102,47.6265,-122.323,1490.0,1439.0,train,kc_capstone_batch_2026_03
4626,2014-07-10,720000.0,4.0,2.5,3340.0,8930.0,2.0,0.0,2.0,3.0,10.0,3340.0,0.0,1999.0,0.0,98065,47.535,-121.867,3160.0,7865.0,train,kc_capstone_batch_2026_03
4627,2014-07-10,418000.0,2.0,2.5,1500.0,3608.0,2.0,0.0,0.0,3.0,8.0,1500.0,0.0,2005.0,0.0,98029,47.5472,-121.994,2080.0,2686.0,train,kc_capstone_batch_2026_03
4628,2014-07-10,260000.0,3.0,2.5,1490.0,8102.0,2.0,0.0,0.0,4.0,7.0,1490.0,0.0,1990.0,0.0,98042,47.3712,-122.09200000000001,1640.0,7943.0,train,kc_capstone_batch_2026_03
4629,2014-07-10,657500.0,3.0,2.0,2320.0,10960.0,1.0,0.0,0.0,3.0,7.0,1510.0,810.0,1956.0,0.0,98005,47.6157,-122.17399999999999,2160.0,10960.0,train,kc_capstone_batch_2026_03
4630,2014-07-10,200000.0,4.0,2.0,2090.0,6630.0,1.0,0.0,0.0,3.0,7.0,1070.0,1020.0,1974.0,0.0,98178,47.5077,-122.26799999999999,1550.0,7980.0,train,kc_capstone_batch_2026_03
4631,2014-07-10,499950.0,4.0,1.75,1520.0,7700.0,1.0,0.0,0.0,4.0,7.0,1520.0,0.0,1967.0,0.0,98034,47.7356,-122.191,1520.0,7500.0,train,kc_capstone_batch_2026_03
4632,2014-07-10,725000.0,3.0,1.75,1690.0,8489.0,1.0,0.0,0.0,4.0,7.0,1690.0,0.0,1959.0,0.0,98004,47.6079,-122.19200000000001,1850.0,8536.0,train,kc_capstone_batch_2026_03
4633,2014-07-10,379900.0,0.0,2.0,3110.0,44967.0,2.0,0.0,0.0,3.0,9.0,3020.0,90.0,1999.0,0.0,98058,47.4343,-122.08200000000001,2150.0,44967.0,train,kc_capstone_batch_2026_03
4634,2014-07-10,350000.0,4.0,2.5,2800.0,9538.0,2.0,0.0,0.0,3.0,8.0,2800.0,0.0,1993.0,0.0,98003,47.2675,-122.307,1970.0,7750.0,train,kc_capstone_batch_2026_03
4635,2014-07-10,379000.0,4.0,1.5,1280.0,5460.0,1.5,0.0,0.0,5.0,7.0,1080.0,200.0,1920.0,0.0,98118,47.5348,-122.26799999999999,1470.0,5934.0,train,kc_capstone_batch_2026_03
4636,2014-07-10,195000.0,2.0,1.0,860.0,10400.0,1.0,0.0,0.0,4.0,6.0,860.0,0.0,1983.0,0.0,98042,47.3682,-122.096,1390.0,9086.0,train,kc_capstone_batch_2026_03
4637,2014-07-10,1550000.0,5.0,4.25,6070.0,171626.0,2.0,0.0,0.0,3.0,12.0,6070.0,0.0,1999.0,0.0,98024,47.5954,-121.95,4680.0,211267.0,train,kc_capstone_batch_2026_03
4638,2014-07-10,797000.0,3.0,2.5,1370.0,1911.0,2.0,0.0,0.0,3.0,9.0,1370.0,0.0,1907.0,2011.0,98109,47.6375,-122.354,1630.0,2090.0,train,kc_capstone_batch_2026_03
4639,2014-07-10,554000.0,2.0,2.0,1670.0,4996.0,1.0,0.0,0.0,3.0,8.0,1670.0,0.0,2004.0,0.0,98053,47.7141,-122.031,1670.0,4996.0,train,kc_capstone_batch_2026_03
4640,2014-07-10,880000.0,6.0,2.5,2640.0,3680.0,2.0,0.0,0.0,5.0,8.0,1760.0,880.0,1922.0,0.0,,47.5771,-122.38,1960.0,3680.0,train,kc_capstone_batch_2026_03
